,,,Pellgu Drini i Bardhë,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Oksigjeni i tretur ,OT,mg/l O2,7.56,,7.560,7.560,7.560,1,9.1,6.6,7.27,7.657,,10.8,,10.800,5.04,,,5.040,,7.26,9.4,8.330,5.04,7.924,10.800,7.27,1.9481603043,7
1013,Ngopshmëria me oksigjen,NgO,%,97.7,,97.700,97.700,97.700,1,63,72.4,84,73.133,,119.3,,119.300,65.4,,,65.400,,74.4,94.3,84.350,63,81.829,119.300,74.4,19.7182414941,7
1014,Shpenzimi kimik i oksigjenit,SHKO,mg/l O2,12.8,,12.800,12.800,12.800,1,5.3,8.9,3,5.733,11.8,5.2,,8.500,31.5,,,31.500,,3.1,8.4,5.750,3,9.650,31.500,6.85,9.3351868908,8
1015,Shpenzimi kimik i oksigjenit me dikromat,SHKO-Cr,mg/l O2,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1016,Shpenzimi biokimik i oksigjenit ,SHBO5,mg/l O2,,,0.000,,0.000,0,2.1,3.3,1.1,2.167,5.2,0.15,,2.675,14.8,,,14.800,,1.1,0.4,0.750,0.15,3.519,14.800,1.6,4.8540069972,8
1017,Shpenzimi biokimik i oksigjenit ,SHBO7,mg/l O2,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1018,Karboni organik total ,KOT,mg/l C,4.5,,4.500,4.500,4.500,1,1.5,2.5,0.8,1.600,3.6,1.6,,2.600,9.8,,,9.800,,0.8,2.5,1.650,0.8,2.888,9.800,2.05,2.9493037919,8
1019,Meteriet totale të suspenduara ,MTS,mg/l,0.15,,0.150,0.150,0.150,1,30.5,11.2,23.8,21.833,22.2,0.15,,11.175,0.15,,,0.150,,24.6,0.15,12.375,0.15,14.094,30.500,16.7,12.7117897329,8
1020,Detergjentet ,DET,mg/l,0.15,,0.150,0.150,0.150,1,0.15,0.15,0.15,0.150,0.15,0.15,,0.150,0.15,,,0.150,,0.15,0.15,0.150,0.15,0.150,0.150,0.15,0,8
1021,Joni nitratet ,NO3-,mg/l,0.15,,0.150,0.150,0.150,1,2.7,7.6,12.1,7.467,8.2,7.6,,7.900,5.5,,,5.500,,9.7,7.7,8.700,2.7,7.638,12.100,7.65,2.7629888061,8
1022,Azoti i nitrateve,N-NO3-,mg/l N,0.15,,0.150,0.150,0.150,1,0.610,1.718,2.735,1.687,1.853,1.718,,1.785,1.243,,,1.243,,2.192,1.740,1.966,0.610,1.726,2.735,1.729,0.624,8
1023,Joni nitrit ,NO2-,mg/l,0.0045,,0.005,0.005,0.005,1,0.099,0.215,0.161,0.158,0.333,0.341,,0.337,0.22,,,0.220,,0.131,,0.131,0.099,0.214,0.341,0.215,0.0942067129,7
1024,Azoti i nitriteve,N-NO2-,mg/l N,0.0045,,0.005,0.005,0.005,1,0.030,0.065,0.049,0.048,0.101,0.104,,0.102,0.067,,,0.067,,0.040,,0.040,0.030,0.065,0.104,0.065,0.029,7
1025,Joni amonium,NH4+,mg/l,2.373,,2.373,2.373,2.373,1,0.498,0.199,0.412,0.370,3.289,1.17,,2.230,2.764,,,2.764,,4.5,,4.500,0.199,1.833,4.500,1.17,1.6837743741,7
1026,Azoti i amoniumit,N-NH4+,mg/l N,1.846,,1.846,1.846,1.846,1,0.387,0.155,0.321,0.288,2.559,0.910,,1.735,2.150,,,2.150,,3.501,,3.501,0.155,1.426,3.501,0.910,1.310,7
1027,Azoti total inorganik,ATI,mg/l N,2.001,,2.001,2.001,2.001,1,1.028,1.938,3.104,2.023,4.513,2.732,,3.622,3.460,,,3.460,,5.733,1.740,3.737,1.028,3.031,5.733,2.918,1.542,8
1028,Amoniumi i pajonizuar,NH3,mg/l,1.735,,1.735,1.735,1.735,1,0.364,0.146,0.301,0.270,2.405,0.856,,1.630,2.021,,,2.021,,4.250,,4.250,0.146,1.478,4.250,0.856,1.507,7
1029,Azoti i amoniumit te pajonizuar,N-NH3,mg/l N,1.428,,1.428,1.428,1.428,1,0.300,0.120,0.248,0.222,1.980,0.704,,1.342,1.664,,,1.664,,3.498,,3.498,0.120,1.216,3.498,0.704,1.240,7
1030,Azoti total organik+inorganik,AT,mg/l N,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1031,Azoti total organik,ATO,mg/l N,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1032,Ortofosfatet,PO43-,mg/l,0.059,,0.059,0.059,0.059,1,0.15,0.25,0.127,0.176,0.067,0.065,,0.066,0.148,,,0.148,,0.65,,0.650,0.065,0.208,0.650,0.148,0.2045250014,7
1033,Fosfori I ortofosfateve,P - PO43- ,mg/l P,0.019,,0.019,0.019,0.019,1,0.049,0.082,0.041,0.057,0.022,0.021,,0.022,0.048,,,0.048,,0.212,,0.212,0.021,0.068,0.212,0.048,0.067,7
1034,Fosfori total (poli+orto),Ptot.,mg/l ,,,0.000,,0.000,0,0.11,0.11,0.097,0.106,0.055,0.062,,0.059,0.074,,,0.074,,0.22,,0.220,0.055,0.104,0.220,0.097,0.05574047,7
1035,Joni sulfat ,SO42-,mg/l,7.9,,7.900,7.900,7.900,1,20.7,27.4,21.6,23.233,20.5,19.1,,19.800,5.4,,,5.400,,36,,36.000,5.4,21.529,36.000,20.7,9.2346655391,7
1036,Fortësia e përgjithshme ,Fp,0dH,13.30,,13.300,13.300,13.300,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1037,Fortësia e Kalciumit,Fca,mg/l,10.60,,10.600,10.600,10.600,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1038,Fortësia e Magnezit,FMg,mg/l,2.70,,2.700,2.700,2.700,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1039,Jonet e Kalciumit,Ca+,mg/l,75.79,,75.790,75.790,75.790,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1040,Jonet e Magnezit,Mg+,mg/l,11.72,,11.718,11.718,11.718,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1041,P-Alkaliteti,Pa,ml 0.1 e HCl,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1042,M-Alkaliteti,Ma,ml 0.1 e HCl,4.63,,4.630,4.630,4.630,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1043,Alkaliteti total,AT,mmol/l HCl,4.63,,4.630,4.630,4.630,1,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1044,Bikarbonatet ,HCO3-,mg/l,282.4,,282.430,282.430,282.430,1,,,,,,,,,,,,,,,,,0,,0.000,,,0
1045,Klori i lirë,Cl2,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1046,Kloruret ,Cl-,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1047,Silikatet,SiO32-,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1048,Silici në Silikate,Si - SiO32-,mg/l Si,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1049,Klorofil a,Chlorophyll a,µg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
1050,Fenolet ,C6H5OH,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0,,0.000,,,0
