1024,Azoti i nitriteve,N-NO2-,mg/l N,0.0045,0.0045,0.005,0.005,0.005,2,0.032,0.0045,0.216,0.084,,0.0045,,0.005,,0.026,,0.026,0.037,0.040,0.030,0.036,0.005,0.049,0.216,0.031,0.069,8,0.047,0.048,0.144,0.080,,0.143,,0.143,,0.123,,0.123,0.043,0.046,0.085,0.058,0.043,0.085,0.144,0.066,0.045,8
1025,Joni amonium,NH4+,mg/l,0.14,0.136,0.136,0.138,0.140,2,0.23,0.288,0.779,0.432,,4.13,,4.130,,1.69,,1.690,4.29,2.28,0.529,2.366,0.230,1.777,4.290,1.235,1.659,8,0.525,0.56,0.902,0.662,,5.63,,5.630,,2.29,,2.290,7.258,6.16,1.566,4.995,0.525,3.111,7.258,1.928,2.777,8
1026,Azoti i amoniumit,N-NH4+,mg/l N,0.109,0.106,0.106,0.107,0.109,2,0.179,0.224,0.606,0.336,,3.213,,3.213,,1.315,,1.315,3.338,1.774,0.412,1.841,0.179,1.383,3.338,0.960,1.291,8,0.408,0.436,0.702,0.515,,4.380,,4.380,,1.782,,1.782,5.647,4.792,1.218,3.886,0.408,2.421,5.647,1.500,2.160,8
1027,Azoti total inorganik,ATI,mg/l N,0.263,0.260,0.260,0.262,0.263,2,0.459,0.229,0.972,0.553,,3.760,,3.760,,1.815,,1.815,3.714,2.695,1.730,2.713,0.229,1.922,3.760,1.772,1.370,8,0.862,0.687,0.996,0.848,,6.037,,6.037,,3.916,,3.916,7.204,6.081,3.947,5.744,0.687,3.716,7.204,3.931,2.618,8
1028,Amoniumi i pajonizuar,NH3,mg/l,0.102,0.099,0.099,0.101,0.102,2,0.168,0.211,0.570,0.316,,3.020,,3.020,,1.236,,1.236,3.137,1.667,0.387,1.731,0.168,1.300,3.137,0.903,1.214,8,0.384,0.410,0.660,0.484,,4.117,,4.117,,1.675,,1.675,5.308,4.505,1.145,3.653,0.384,2.275,5.308,1.410,2.031,8
1029,Azoti i amoniumit te pajonizuar,N-NH3,mg/l N,0.084,0.082,0.082,0.083,0.084,2,0.138,0.173,0.469,0.260,,2.486,,2.486,,1.017,,1.017,2.582,1.372,0.318,1.424,0.138,1.070,2.582,0.743,0.999,8,0.316,0.337,0.543,0.399,,3.389,,3.389,,1.378,,1.378,4.368,3.708,0.943,3.006,0.316,1.873,4.368,1.160,1.671,8
1030,Azoti total organik+inorganik,AT,mg/l N,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1031,Azoti total organik,ATO,mg/l N,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1032,Ortofosfatet,PO43-,mg/l,0.097,0.113,0.097,0.105,0.113,2,0.088,0.131,0.88,0.366,,0.022,,0.022,,0.254,,0.254,0.161,0.17,0.185,0.172,0.022,0.236,0.880,0.166,0.269,8,0.207,0.287,0.222,0.239,,0.34,,0.340,,0.65,,0.650,0.448,0.277,0.308,0.344,0.207,0.342,0.650,0.298,0.145,8
1033,Fosfori I ortofosfateve,P - PO43- ,mg/l P,0.032,0.037,0.032,0.034,0.037,2,0.029,0.043,0.287,0.119,,0.007,,0.007,,0.083,,0.083,0.052,0.055,0.060,0.056,0.007,0.077,0.287,0.054,0.088,8,0.067,0.094,0.072,0.078,,0.111,,0.111,,0.212,,0.212,0.146,0.090,0.100,0.112,0.067,0.112,0.212,0.097,0.047,8
1034,Fosfori total (poli+orto),Ptot.,mg/l ,,,0.000,,0.000,0,0.06,0.05,0.587,0.232,,0.015,,0.015,,0.11,,0.110,0.063,0.09,0.1,0.084,0.015,0.134,0.587,0.077,0.185,8,0.08,0.098,0.098,0.092,,0.14,,0.140,,0.3,,0.300,0.191,0.104,0.2,0.165,0.080,0.151,0.300,0.122,0.075,8
1035,Joni sulfat ,SO42-,mg/l,4.4,6.9,4.400,5.650,6.900,2,6.7,12.4,9.5,9.533,,,,,,13.9,,13.900,11.4,17.5,11,13.300,6.700,11.771,17.500,11.400,3.400,7,10,15.9,23.9,16.600,,13.5,,13.500,,8.9,,8.900,15.9,17,25.7,19.533,8.900,16.350,25.700,15.900,5.967,8
1036,Fortësia e përgjithshme ,Fp,0dH,2.8,3.64,2.800,3.220,3.640,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1037,Fortësia e Kalciumit,Fca,mg/l,1.82,2.55,1.820,2.185,2.550,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1038,Fortësia e Magnezit,FMg,mg/l,0.98,1.09,0.980,1.035,1.090,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1039,Jonet e Kalciumit,Ca+,mg/l,13.013,18.23,13.013,15.623,18.233,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1040,Jonet e Magnezit,Mg+,mg/l,4.2532,4.73,4.253,4.492,4.731,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1041,P-Alkaliteti,Pa,ml 0.1 e HCl,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1042,M-Alkaliteti,Ma,ml 0.1 e HCl,0.76,0.80,0.760,0.780,0.800,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1043,Alkaliteti total,AT,mmol/l HCl,0.760,0.800,0.760,0.780,0.800,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1044,Bikarbonatet ,HCO3-,mg/l,46.36,48.8,46.360,47.580,48.800,2,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1045,Klori i lirë,Cl2,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1046,Kloruret ,Cl-,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1047,Silikatet,SiO32-,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1048,Silici në Silikate,Si - SiO32-,mg/l Si,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1049,Klorofil a,Chlorophyll a,µg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
1050,Fenolet ,C6H5OH,mg/l,,,0.000,,0.000,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0,,,,,,,,,,,,,,,,,0.000,,0.000,,,0
